2,11/28/2019,332,0.6, 
2,11/29/2019,333,1.59, 
2,11/30/2019,334,0.2, 
2,12/1/2019,335,0.12, 
2,12/2/2019,336,1.36, 
2,12/3/2019,337,0.08,E
2,12/4/2019,338,0.35, 
2,12/5/2019,339,1.4, 
2,12/6/2019,340,1.75, 
2,12/7/2019,341,0.99, 
2,12/8/2019,342,0.95, 
2,12/9/2019,343,0.51, 
2,12/10/2019,344,0.61, 
2,12/11/2019,345,0.12, 
2,12/12/2019,346,1.24, 
2,12/13/2019,347,0.93, 
2,12/14/2019,348,1.51, 
2,12/15/2019,349,1.8, 
2,12/16/2019,350,1.42, 
2,12/17/2019,351,1.29, 
2,12/18/2019,352,1.79, 
2,12/19/2019,353,1.48, 
2,12/20/2019,354,1.53, 
2,12/21/2019,355,1.8, 
2,12/22/2019,356,1.07, 
2,12/23/2019,357,0.05, 
2,12/24/2019,358,0.9, 
2,12/25/2019,359,0.93, 
2,12/26/2019,360,0.66, 
2,12/27/2019,361,1.34, 
2,12/28/2019,362,1.11, 
2,12/29/2019,363,0.57, 
2,12/30/2019,364,1.54, 
2,12/31/2019,365,1.37, 
2,1/1/2020,1,1.33, 
2,1/2/2020,2,1.55, 
2,1/3/2020,3,1.46, 
2,1/4/2020,4,1.62, 
2,1/5/2020,5,1.81, 
2,1/6/2020,6,0.88, 
2,1/7/2020,7,0.47, 
2,1/8/2020,8,0.7, 
2,1/9/2020,9,0.62, 
2,1/10/2020,10,1.4, 
2,1/11/2020,11,1.41, 
2,1/12/2020,12,1.4, 
2,1/13/2020,13,1.41, 
2,1/14/2020,14,1.1, 
2,1/15/2020,15,1.6, 
2,1/16/2020,16,1.61, 
2,1/17/2020,17,0.98, 
2,1/18/2020,18,0.83, 
2,1/19/2020,19,0.14, 
2,1/20/2020,20,0.46, 
2,1/21/2020,21,1.34, 
2,1/22/2020,22,1.41, 
2,1/23/2020,23,1.26, 
2,1/24/2020,24,1.3, 
2,1/25/2020,25,1.39, 
