2,11/28/2019,332,0.02, 
2,11/29/2019,333,0.06, 
2,11/30/2019,334,0.01, 
2,12/1/2019,335,0, 
2,12/2/2019,336,0.05, 
2,12/3/2019,337,0,E
2,12/4/2019,338,0.01, 
2,12/5/2019,339,0.06, 
2,12/6/2019,340,0.07, 
2,12/7/2019,341,0.04, 
2,12/8/2019,342,0.04, 
2,12/9/2019,343,0.02, 
2,12/10/2019,344,0.02, 
2,12/11/2019,345,0, 
2,12/12/2019,346,0.05, 
2,12/13/2019,347,0.04, 
2,12/14/2019,348,0.06, 
2,12/15/2019,349,0.07, 
2,12/16/2019,350,0.06, 
2,12/17/2019,351,0.05, 
2,12/18/2019,352,0.07, 
2,12/19/2019,353,0.06, 
2,12/20/2019,354,0.06, 
2,12/21/2019,355,0.07, 
2,12/22/2019,356,0.04, 
2,12/23/2019,357,0, 
2,12/24/2019,358,0.04, 
2,12/25/2019,359,0.04, 
2,12/26/2019,360,0.03, 
2,12/27/2019,361,0.05, 
2,12/28/2019,362,0.04, 
2,12/29/2019,363,0.02, 
2,12/30/2019,364,0.06, 
2,12/31/2019,365,0.05, 
2,1/1/2020,1,0.05, 
2,1/2/2020,2,0.06, 
2,1/3/2020,3,0.06, 
2,1/4/2020,4,0.06, 
2,1/5/2020,5,0.07, 
2,1/6/2020,6,0.03, 
2,1/7/2020,7,0.02, 
2,1/8/2020,8,0.03, 
2,1/9/2020,9,0.02, 
2,1/10/2020,10,0.05, 
2,1/11/2020,11,0.06, 
2,1/12/2020,12,0.06, 
2,1/13/2020,13,0.06, 
2,1/14/2020,14,0.04, 
2,1/15/2020,15,0.06, 
2,1/16/2020,16,0.06, 
2,1/17/2020,17,0.04, 
2,1/18/2020,18,0.03, 
2,1/19/2020,19,0.01, 
2,1/20/2020,20,0.02, 
2,1/21/2020,21,0.05, 
2,1/22/2020,22,0.06, 
2,1/23/2020,23,0.05, 
2,1/24/2020,24,0.05, 
2,1/25/2020,25,0.05, 
2,1/26/2020,26,0.06, 
2,1/27/2020,27,0.08, 
2,1/28/2020,28,0.08, 
2,1/29/2020,29,0.06, 
2,1/30/2020,30,0.06, 
2,1/31/2020,31,0.07, 
2,2/1/2020,32,0.08, 
2,2/2/2020,33,0.12, 
2,2/3/2020,34,0.15, 
2,2/4/2020,35,0.1, 
2,2/5/2020,36,0.09, 
2,2/6/2020,37,0.09, 
2,2/7/2020,38,0.09, 
2,2/8/2020,39,0.1, 
2,2/9/2020,40,0.11, 
2,2/10/2020,41,0.12, 
2,2/11/2020,42,0.11, 
2,2/12/2020,43,0.1, 
2,2/13/2020,44,0.11, 
2,2/14/2020,45,0.1, 
2,2/15/2020,46,0.1, 
2,2/16/2020,47,0.12, 
2,2/17/2020,48,0.14, 
2,2/18/2020,49,0.14, 
2,2/19/2020,50,0.12, 
2,2/20/2020,51,0.13, 
2,2/21/2020,52,0.13, 
2,2/22/2020,53,0.04, 
2,2/23/2020,54,0.11, 
2,2/24/2020,55,0.14, 
2,2/25/2020,56,0.14, 
2,2/26/2020,57,0.15, 
2,2/27/2020,58,0.14, 
2,2/28/2020,59,0.14, 
2,2/29/2020,60,0.18, 
2,3/1/2020,61,0.11, 
2,3/2/2020,62,0.16, 
2,3/3/2020,63,0.14, 
2,3/4/2020,64,0.14, 
2,3/5/2020,65,0.15, 
2,3/6/2020,66,0.16, 
2,3/7/2020,67,0.09, 
2,3/8/2020,68,0.12, 
2,3/9/2020,69,0.11, 
2,3/10/2020,70,0.07, 
2,3/11/2020,71,0.12, 
2,3/12/2020,72,0.14, 
2,3/13/2020,73,0.18, 
2,3/14/2020,74,0.18, 
2,3/15/2020,75,0.13, 
2,3/16/2020,76,0,R
2,3/17/2020,77,0.05, 
2,3/18/2020,78,0.08, 
2,3/19/2020,79,0.08, 
2,3/20/2020,80,0.14, 
2,3/21/2020,81,0.06, 
2,3/22/2020,82,0.09, 
2,3/23/2020,83,0.12, 
2,3/24/2020,84,0.07, 
2,3/25/2020,85,0.09, 
2,3/26/2020,86,0.13, 
2,3/27/2020,87,0.14, 
2,3/28/2020,88,0.1, 
2,3/29/2020,89,0.11, 
2,3/30/2020,90,0.16, 
2,3/31/2020,91,0.18, 
2,4/1/2020,92,0.19, 
2,4/2/2020,93,0.22, 
2,4/3/2020,94,0.18, 
2,4/4/2020,95,0.16, 
2,4/5/2020,96,0.12, 
2,4/6/2020,97,0.14, 
2,4/7/2020,98,0.16, 
2,4/8/2020,99,0.11, 
2,4/9/2020,100,0.11, 
2,4/10/2020,101,0.16, 
2,4/11/2020,102,0.15, 
2,4/12/2020,103,0.17, 
2,4/13/2020,104,0.19, 
2,4/14/2020,105,0.24, 
2,4/15/2020,106,0.22, 
2,4/16/2020,107,0.22, 
2,4/17/2020,108,0.14, 
2,4/18/2020,109,0.1, 
2,4/19/2020,110,0.18, 
2,4/20/2020,111,0.1, 
2,4/21/2020,112,0.21, 
2,4/22/2020,113,0.23, 
2,4/23/2020,114,0.29, 
2,4/24/2020,115,0.29, 
2,4/25/2020,116,0.29, 
2,4/26/2020,117,0.28, 
2,4/27/2020,118,0.29, 
2,4/28/2020,119,0.28, 
2,4/29/2020,120,0.26, 
2,4/30/2020,121,0.34, 
2,5/1/2020,122,0.3, 
2,5/2/2020,123,0.27, 
2,5/3/2020,124,0.26, 
2,5/4/2020,125,0.29, 
2,5/5/2020,126,0.31, 
2,5/6/2020,127,0.32, 
2,5/7/2020,128,0.3, 
2,5/8/2020,129,0.28, 
2,5/9/2020,130,0.28, 
2,5/10/2020,131,0.28, 
2,5/11/2020,132,0.29, 
2,5/12/2020,133,0.23, 
2,5/13/2020,134,0.26, 
2,5/14/2020,135,0.29, 
2,5/15/2020,136,0.28, 
2,5/16/2020,137,0.27, 
2,5/17/2020,138,0.24, 
2,5/18/2020,139,0.25, 
2,5/19/2020,140,0.21, 
2,5/20/2020,141,0.25, 
2,5/21/2020,142,0.28, 
2,5/22/2020,143,0.31, 
2,5/23/2020,144,0.3, 
2,5/24/2020,145,0.29, 
2,5/25/2020,146,0.28, 
2,5/26/2020,147,0.3, 
2,5/27/2020,148,0.32, 
2,5/28/2020,149,0.32, 
2,5/29/2020,150,0.32, 
2,5/30/2020,151,0.24, 
2,5/31/2020,152,0.17, 
2,6/1/2020,153,0.22, 
2,6/2/2020,154,0.29, 
2,6/3/2020,155,0.32, 
2,6/4/2020,156,0.34, 
2,6/5/2020,157,0.28, 
2,6/6/2020,158,0.27, 
2,6/7/2020,159,0.32, 
2,6/8/2020,160,0.3, 
2,6/9/2020,161,0.29, 
2,6/10/2020,162,0.31, 
2,6/11/2020,163,0.31, 
2,6/12/2020,164,0.29, 
2,6/13/2020,165,0.28, 
2,6/14/2020,166,0.28, 
2,6/15/2020,167,0.29, 
2,6/16/2020,168,0.3, 
